sourceID,source,sourceOrg,targetID,target,targetOrg,value
424215,潘志彦,环境学院,441662,周绪霞,海洋学院,1
424215,潘志彦,环境学院,438297,张建友,海洋学院,1
424215,潘志彦,环境学院,407813,丁玉庭,海洋学院,1
424215,潘志彦,环境学院,421603,吕井辉,化学工程学院,1
424215,潘志彦,环境学院,415669,李非里,环境学院,2
424215,潘志彦,环境学院,414911,金漫彤,环境学院,3
424215,潘志彦,环境学院,423750,潘海涵,校区机关,1
424215,潘志彦,环境学院,417613,李雁,环境学院,1
424215,潘志彦,环境学院,408817,范铮,海洋学院,1
424267,裴翔,机械工程学院,443291,李胜,机械工程学院,29
424267,裴翔,机械工程学院,425552,阮健,机械工程学院,41
424267,裴翔,机械工程学院,436191,殷建军,机械工程学院,2
424267,裴翔,机械工程学院,432791,项祖丰,机械工程学院,3
424267,裴翔,机械工程学院,414069,姜伟,校机关,6
424267,裴翔,机械工程学院,437262,俞浙青,机械工程学院,13
424267,裴翔,机械工程学院,430444,王秋成,机械工程学院,1
424267,裴翔,机械工程学院,425825,申屠高雄,校机关,1
424267,裴翔,机械工程学院,413820,贾文昂,机械工程学院,6
424267,裴翔,机械工程学院,441831,朱发明,机械工程学院,11
424267,裴翔,机械工程学院,438569,张立彬,机械工程学院,1
424298,彭国军,建筑工程学院,436347,於建明,校机关,1
424298,彭国军,建筑工程学院,418756,林洁,校机关,2
424298,彭国军,建筑工程学院,440221,郑建军,建筑工程学院,2
424298,彭国军,建筑工程学院,425662,邵林,机关直属单位,1
424308,彭宏,信息工程学院,433724,徐志江,信息工程学院,2
424308,彭宏,信息工程学院,422484,孟利民,信息工程学院,6
424308,彭宏,信息工程学院,438324,张江鑫,信息工程学院,1
424308,彭宏,信息工程学院,436306,应亚萍,信息工程分院,1
424342,彭松波,校机关,412131,洪晓军,资产经营有限公司,1
424342,彭松波,校机关,429858,王建胜,设计艺术学院,1
424342,彭松波,校机关,411810,何文秀,信息工程分院,1
424348,彭廷红,校机关,423700,潘柏松,机械工程学院,7
424348,彭廷红,校机关,412678,胡雄心,机械工程学院,1
424351,彭卫兵,建筑工程学院,420529,卢成原,建筑工程学院,1
424351,彭卫兵,建筑工程学院,424072,潘晓东,建筑工程学院,5
424351,彭卫兵,建筑工程学院,435288,杨杨,建筑工程学院,1
424351,彭卫兵,建筑工程学院,439054,张新军,建筑工程学院,1
424388,彭旭东,机械工程学院,422778,孟祥铠,机械工程学院,79
424388,彭旭东,机械工程学院,416082,李纪云,机械工程学院,65
424388,彭旭东,机械工程学院,401126,白少先,机械工程学院,84
424388,彭旭东,机械工程学院,402305,柴国钟,机械工程学院,4
424388,彭旭东,机械工程学院,418258,厉淦,机械工程学院,1
424472,彭远方,人文学院,426550,施玲,人文学院,1
424472,彭远方,人文学院,402753,陈冲,马克思主义学院,1
424516,平传娟,机械工程学院,441139,钟英杰,机械工程学院,4
424516,平传娟,机械工程学院,425403,任建莉,机械工程学院,3
424516,平传娟,机械工程学院,433716,徐璋,机械工程学院,1
424516,平传娟,机械工程学院,412695,胡艳军,机械工程学院,2
424528,平惠强,容大集团,423012,莫仙军,资产经营有限公司,6
424528,平惠强,容大集团,406180,陈忠友,资产经营有限公司,2
424528,平惠强,容大集团,419791,刘银强,资产经营有限公司,3
424528,平惠强,容大集团,412932,黄晖,容大集团,6
424528,平惠强,容大集团,407751,丁宏,校机关,2
424532,蒲军平,建筑工程学院,419476,刘鹏,人文学院,5
424569,齐敏友,药学院,426965,宋英,药学院,4
424569,齐敏友,药学院,415894,李乐,药学院,2
424569,齐敏友,药学院,415970,李汉兵,药学院,2
424569,齐敏友,药学院,427230,孙国君,药学院,1
424569,齐敏友,药学院,407134,单伟光,化学工程学院,1
424594,綦方中,经贸管理学院,433055,胥琳,经贸管理学院,1
424594,綦方中,经贸管理学院,413991,姜宝珍,校机关,1
424594,綦方中,经贸管理学院,441250,周根贵,经贸管理学院,5
424594,綦方中,经贸管理学院,432027,翁潇彬,经贸管理学院,3
424594,綦方中,经贸管理学院,418981,刘端阳,计算机科学与技术学院、软件学院,1
424594,綦方中,经贸管理学院,408271,董天阳,计算机科学与技术学院、软件学院,1
424645,钱海丰,环境学院,409697,傅正伟,生物工程学院,50
424645,钱海丰,环境学院,414682,蒋轶锋,环境学院,3
424645,钱海丰,环境学院,403743,陈建孟,校机关,2
424645,钱海丰,环境学院,437445,张安平,环境学院,1
424645,钱海丰,环境学院,427576,孙培龙,海洋学院,1
424645,钱海丰,环境学院,425678,邵平,校级直属研究机构,1
424645,钱海丰,环境学院,439632,赵美蓉,环境学院,3
424645,钱海丰,环境学院,471787,吴涛,"[膜分离与水科学技术中心,校级直属研究机构]",1
424645,钱海丰,环境学院,423898,潘响亮,环境学院,2
424645,钱海丰,环境学院,407031,戴启洲,环境学院,1
424675,钱捷,药学院,421660,吕亚萍,药学院,1
424675,钱捷,药学院,440947,钟明强,材料科学与工程学院,2
424675,钱捷,药学院,433339,徐立新,材料科学与工程学院,1
424675,钱捷,药学院,440705,郑裕国,生物工程学院,1
424675,钱捷,药学院,412794,胡忠策,生物工程学院,1
424675,钱捷,药学院,412485,胡伟,校机关,1
424675,钱捷,药学院,437591,占扎君,药学院,1
424675,钱捷,药学院,436209,应国清,药学院,4
424675,钱捷,药学院,436147,易喻,药学院,3
424675,钱捷,药学院,429576,王鸿,药学院,6
424675,钱捷,药学院,404113,陈建澍,药学院,2
424675,钱捷,药学院,422353,梅建凤,药学院,1
424675,钱捷,药学院,439632,赵美蓉,环境学院,1
424698,钱俊青,药学院,427576,孙培龙,海洋学院,2
424698,钱俊青,药学院,433910,许培雅,生物工程学院,1
424698,钱俊青,药学院,430233,王普,药学院,1
424698,钱俊青,药学院,440705,郑裕国,生物工程学院,1
424698,钱俊青,药学院,429018,汪钊,生物工程学院,1
424698,钱俊青,药学院,405602,陈小龙,生物工程学院,2
424698,钱俊青,药学院,437238,俞卫华,理学系,1
424698,钱俊青,药学院,418579,林春绵,环境学院,1
424698,钱俊青,药学院,435166,杨胜利,药学院,6
424698,钱俊青,药学院,410937,郭辉,药学院,33
424698,钱俊青,药学院,439413,章华伟,药学院,3
424698,钱俊青,药学院,434232,鄢洪德,生物工程学院,1
424698,钱俊青,药学院,428415,滕渊洁,化学工程学院,2
424698,钱俊青,药学院,415177,金再宿,药学院,1
424836,钱能,计算机科学与技术学院、软件学院,426729,史旦旦,法学院,2
424836,钱能,计算机科学与技术学院、软件学院,416207,李剑清,信息工程学院,1
424836,钱能,计算机科学与技术学院、软件学院,421587,吕慧强,计算机科学与技术学院、软件学院,2
424848,钱佩忠,校机关,438024,张凤娟,政治与公共管理学院,1
424848,钱佩忠,校机关,438757,张鹏,政治与公共管理学院,1
424848,钱佩忠,校机关,418889,凌健,政治与公共管理学院,1
424848,钱佩忠,校机关,408116,董华青,校机关,1
424848,钱佩忠,校机关,411833,何星舟,校机关,1
424848,钱佩忠,校机关,433277,徐晋,商学院,1
424848,钱佩忠,校机关,441525,周丽霞,经贸管理学院,1
424848,钱佩忠,校机关,409122,费正东,材料科学与工程学院,1
424876,钱少明,机电工程分院,435132,杨庆华,机械工程学院,15
424876,钱少明,机电工程分院,431799,王志恒,机械工程学院,12
424876,钱少明,机电工程分院,408464,都明宇,机械工程学院,1
424876,钱少明,机电工程分院,438569,张立彬,机械工程学院,12
424876,钱少明,机电工程分院,401348,鲍官军,机械工程学院,14
424876,钱少明,机电工程分院,441838,朱根兴,机电工程分院,1
424876,钱少明,机电工程分院,412414,胡夏夏,机械工程学院,3
424876,钱少明,机电工程分院,406306,程国标,机电工程分院,1
424876,钱少明,机电工程分院,410157,高峰,机械工程学院,1
424876,钱少明,机电工程分院,427729,孙小权,理学系,5
424876,钱少明,机电工程分院,422342,毛亚郎,机电工程分院,1
424876,钱少明,机电工程分院,418963,刘春艳,机电工程分院,2
424882,钱晓峰,之江后勤分公司,427288,孙莉,教育科学与技术学院,1
424882,钱晓峰,之江后勤分公司,437542,袁莹,校机关,2
424882,钱晓峰,之江后勤分公司,402189,曹耀艳,校机关,3
424882,钱晓峰,之江后勤分公司,439720,赵敏祥,校机关,1
424886,钱欣,材料科学与工程学院,401746,蔡鹏,化学工程学院,1
424886,钱欣,材料科学与工程学院,441207,周春晖,化学工程学院,1
424886,钱欣,材料科学与工程学院,431369,王旭,材料科学与工程学院,3
424886,钱欣,材料科学与工程学院,441554,周密,材料科学与工程学院,26
424886,钱欣,材料科学与工程学院,403003,陈枫,材料科学与工程学院,3
424886,钱欣,材料科学与工程学院,409216,冯杰,材料科学与工程学院,3
424886,钱欣,材料科学与工程学院,415103,金杨福,材料科学与工程学院,3
424886,钱欣,材料科学与工程学院,440947,钟明强,材料科学与工程学院,1
424886,钱欣,材料科学与工程学院,410357,高增梁,机械工程学院,1
424886,钱欣,材料科学与工程学院,402596,陈冰冰,机械工程学院,1
424886,钱欣,材料科学与工程学院,412660,胡晓敏,人文科学分院,1
424886,钱欣,材料科学与工程学院,412605,胡晓冬,机械工程学院,1
424886,钱欣,材料科学与工程学院,421640,吕迅,机械工程学院,1
424952,钱逸昀,外国语学院,402753,陈冲,马克思主义学院,1
424957,强根荣,化学工程学院,432797,肖春,药学院,1
424957,强根荣,化学工程学院,408817,范铮,海洋学院,3
424957,强根荣,化学工程学院,439735,赵培城,海洋学院,1
424957,强根荣,化学工程学院,427576,孙培龙,海洋学院,1
424957,强根荣,化学工程学院,435369,杨振平,化学工程学院,6
424957,强根荣,化学工程学院,426853,宋庆宝,化学工程学院,3
424957,强根荣,化学工程学院,426373,盛卫坚,化学工程学院,5
424957,强根荣,化学工程学院,419518,刘秋平,化学工程学院,6
424957,强根荣,化学工程学院,427288,孙莉,教育科学与技术学院,7
424975,乔梁,材料科学与工程学院,440408,郑精武,材料科学与工程学院,75
424975,乔梁,材料科学与工程学院,414493,蒋梅燕,材料科学与工程学院,11
424975,乔梁,材料科学与工程学院,438248,张俭,材料科学与工程学院,5
424975,乔梁,材料科学与工程学院,426333,盛嘉伟,材料科学与工程学院,8
424975,乔梁,材料科学与工程学院,416270,李涓,材料科学与工程学院,1
424975,乔梁,材料科学与工程学院,437764,张诚,化学工程学院,8
424975,乔梁,材料科学与工程学院,441444,周杰,外国语学院,5
424975,乔梁,材料科学与工程学院,433068,徐斌,材料科学与工程学院,1
424975,乔梁,材料科学与工程学院,401822,蔡伟,材料科学与工程学院,16
425031,乔欣,机械工程学院,440925,钟江,机械工程学院,10
425031,乔欣,机械工程学院,440016,赵章风,机械工程学院,7
425031,乔欣,机械工程学院,414341,蒋建东,机械工程学院,4
425031,乔欣,机械工程学院,431494,王扬渝,机械工程学院,2
425048,秦宝荣,机械工程学院,423700,潘柏松,机械工程学院,3
425048,秦宝荣,机械工程学院,412342,胡珏,机械工程学院,1
425048,秦宝荣,机械工程学院,443345,陈勇,机械工程学院,2
425048,秦宝荣,机械工程学院,402305,柴国钟,机械工程学院,2
425048,秦宝荣,机械工程学院,416352,李俊源,机械工程学院,2
425052,秦春节,机械工程学院,443999,王成,机械工程学院,1
425052,秦春节,机械工程学院,443345,陈勇,机械工程学院,1
425052,秦春节,机械工程学院,421131,鲁建厦,机械工程学院,1
425052,秦春节,机械工程学院,404585,陈琍,机械工程学院,1
425052,秦春节,机械工程学院,432856,谢林君,机械工程学院,4
425052,秦春节,机械工程学院,411855,何喜玲,机电工程分院,2
425052,秦春节,机械工程学院,435326,杨友东,机电工程分院,1
425052,秦春节,机械工程学院,412414,胡夏夏,机械工程学院,4
425052,秦春节,机械工程学院,436002,叶海虹,校机关,2
425052,秦春节,机械工程学院,421488,骆芳,机电工程分院,1
425052,秦春节,机械工程学院,407785,丁建波,机电工程分院,1
425052,秦春节,机械工程学院,427729,孙小权,理学系,4
425052,秦春节,机械工程学院,413154,黄中原,机电工程分院,7
425052,秦春节,机械工程学院,429475,王海根,机电工程分院,1
425052,秦春节,机械工程学院,414632,蒋杨永,校机关,1
425062,秦辉,经贸管理学院,432693,夏建胜,经贸管理学院,2
425062,秦辉,经贸管理学院,441250,周根贵,经贸管理学院,1
425062,秦辉,经贸管理学院,414385,蒋建华,商学院,1
425096,秦苗,校机关,431278,王晓东,信息工程学院,2
425096,秦苗,校机关,421077,鲁聪达,机械工程学院,1
425103,秦绪佳,计算机科学与技术学院、软件学院,440145,郑红波,计算机科学与技术学院、软件学院,25
425103,秦绪佳,计算机科学与技术学院、软件学院,430982,王卫红,创业学院,20
425103,秦绪佳,计算机科学与技术学院、软件学院,415364,赖梅,计算机科学与技术学院、软件学院,1
425103,秦绪佳,计算机科学与技术学院、软件学院,430557,王松,计算机科学与技术学院、软件学院,3
425103,秦绪佳,计算机科学与技术学院、软件学院,417608,李琰琰,计算机科学与技术学院、软件学院,1
425103,秦绪佳,计算机科学与技术学院、软件学院,410657,顾国民,计算机科学与技术学院、软件学院,1
425103,秦绪佳,计算机科学与技术学院、软件学院,438703,张美玉,校机关,6
425197,邱飞岳,教育科学与技术学院,430039,王丽萍,计算机科学与技术学院、软件学院,44
425197,邱飞岳,教育科学与技术学院,413927,江波,教育科学与技术学院,8
425197,邱飞岳,教育科学与技术学院,415990,李浩君,教育科学与技术学院,18
425197,邱飞岳,教育科学与技术学院,431560,王永固,教育科学与技术学院,3
425197,邱飞岳,教育科学与技术学院,413188,黄亚平,教育科学与技术学院,1
425197,邱飞岳,教育科学与技术学院,439610,赵立影,教育科学与技术学院,1
425248,邱乐泉,生物工程学院,440942,钟莉,生物工程学院,7
425248,邱乐泉,生物工程学院,432324,吴石金,生物工程学院,9
425248,邱乐泉,生物工程学院,403743,陈建孟,校机关,6
425248,邱乐泉,生物工程学院,442008,朱廷恒,生物工程学院,1
425248,邱乐泉,生物工程学院,428920,汪琨,生物工程学院,4
425248,邱乐泉,生物工程学院,441084,钟卫鸿,生物工程学院,19
425248,邱乐泉,生物工程学院,439599,赵雷,经贸管理学院,1
425248,邱乐泉,生物工程学院,433910,许培雅,生物工程学院,2
425248,邱乐泉,生物工程学院,427576,孙培龙,海洋学院,1
425248,邱乐泉,生物工程学院,430927,王薇,外国语学院,1
425262,任梅,校机关,426729,史旦旦,法学院,1
425262,任梅,校机关,417550,李晓,教育科学与技术学院,1
425262,任梅,校机关,429685,王慧,教育科学与技术学院,1
425262,任梅,校机关,417571,李雪贞,之江校区直属单位,3
425286,邱明明,校机关,467160,李勇,信息工程学院,1
425286,邱明明,校机关,429694,王吉民,外国语学院,1
425295,裘信国,机械工程学院,441429,周见行,机械工程学院,3
425295,裘信国,机械工程学院,414069,姜伟,校机关,17
425295,裘信国,机械工程学院,420697,卢奂采,机械工程学院,4
425295,裘信国,机械工程学院,414810,金江明,机械工程学院,3
425295,裘信国,机械工程学院,402305,柴国钟,机械工程学院,1
425304,渠扬,体育军训部,430579,王腾,体育军训部,2
425304,渠扬,体育军训部,432840,谢恩杰,体育军训部,1
425304,渠扬,体育军训部,406837,崔冬冬,体育军训部,3
425304,渠扬,体育军训部,428233,唐文兵,体育军训部,1
425304,渠扬,体育军训部,415057,金彦,体育军训部,1
425312,曲哲,创意设计分院,429291,王东,设计艺术学院,1
425317,饶国武,药学院,434412,颜继忠,药学院,8
425317,饶国武,药学院,421660,吕亚萍,药学院,3
425317,饶国武,药学院,431961,翁建全,化学工程学院,1
425317,饶国武,药学院,427861,谭成侠,化学工程学院,1
425317,饶国武,药学院,432629,夏春年,药学院,1
425359,任宏亮,信息工程学院,432525,吴哲夫,信息工程学院,7
425359,任宏亮,信息工程学院,427804,覃亚丽,信息工程学院,45
425359,任宏亮,信息工程学院,410981,郭淑琴,信息工程学院,18
425359,任宏亮,信息工程学院,402475,常丽萍,信息工程学院,5
425359,任宏亮,信息工程学院,420741,卢瑾,信息工程学院,8
425359,任宏亮,信息工程学院,434487,杨东勇,信息工程学院,2
425359,任宏亮,信息工程学院,441579,周守利,信息工程学院,8
425359,任宏亮,信息工程学院,410636,顾东袁,信息工程学院,1
425359,任宏亮,信息工程学院,419463,刘恺,信息工程学院,2
425403,任建莉,机械工程学院,412695,胡艳军,机械工程学院,5
425403,任建莉,机械工程学院,424516,平传娟,机械工程学院,3
425403,任建莉,机械工程学院,407491,邓凯,机械工程学院,2
425403,任建莉,机械工程学院,441139,钟英杰,机械工程学院,27
425403,任建莉,机械工程学院,435364,杨臧健,机械工程学院,1
425403,任建莉,机械工程学院,416047,李华,之江附属工厂,2
425403,任建莉,机械工程学院,433716,徐璋,机械工程学院,21
425403,任建莉,机械工程学院,413000,黄立维,环境学院,1
425459,任天舟,经贸管理学院,406438,程宣梅,校级直属研究机构,1
425459,任天舟,经贸管理学院,439391,章嫦华,机械工程学院,1
425463,任文杰,人文科学分院,422987,莫红霞,人文科学分院,2
425470,任燕,人文学院,410647,顾芳芳,人文学院,2
425470,任燕,人文学院,425552,阮健,机械工程学院,14
425470,任燕,人文学院,412075,洪皓轶,人文学院,2
425470,任燕,人文学院,413820,贾文昂,机械工程学院,5
425470,任燕,人文学院,443291,李胜,机械工程学院,2
425470,任燕,人文学院,421706,吕月米,人文学院,2
425470,任燕,人文学院,411405,韩燕,人文学院,1
425470,任燕,人文学院,416184,李剑亮,人文学院,1
425470,任燕,人文学院,406719,褚蓓娟,人文学院,1
425490,任彝,设计艺术学院,432588,武文婷,设计艺术学院,19
425490,任彝,设计艺术学院,428452,田密蜜,设计艺术学院,10
425490,任彝,设计艺术学院,425828,沈丹,设计艺术学院,3
425490,任彝,设计艺术学院,432952,熊丽荣,计算机科学与技术学院、软件学院,2
425490,任彝,设计艺术学院,415049,金晓明,校机关,1
425516,阮慧敏,校级直属研究机构,425952,沈江南,校级直属研究机构,42
425516,阮慧敏,校级直属研究机构,413368,计建炳,化学工程学院,2
425516,阮慧敏,校级直属研究机构,402242,曾淦宁,海洋学院,7
425516,阮慧敏,校级直属研究机构,429708,王家德,环境学院,1
425516,阮慧敏,校级直属研究机构,413660,计伟荣,校机关,4
425516,阮慧敏,校级直属研究机构,432754,项斌,化学工程学院,3
425516,阮慧敏,校级直属研究机构,419137,刘华彦,化学工程学院,3
425516,阮慧敏,校级直属研究机构,408116,董华青,校机关,1
425516,阮慧敏,校级直属研究机构,400977,艾宁,校机关,5
425516,阮慧敏,校级直属研究机构,413353,姬登祥,化学工程学院,1
425516,阮慧敏,校级直属研究机构,435012,于凤文,化学工程学院,1
425516,阮慧敏,校级直属研究机构,419327,刘会君,化学工程学院,1
425516,阮慧敏,校级直属研究机构,452539,李娟,设计艺术学院,1
425516,阮慧敏,校级直属研究机构,440102,郑国渠,材料科学与工程学院,1
425516,阮慧敏,校级直属研究机构,401959,曹华珍,材料科学与工程学院,1
425516,阮慧敏,校级直属研究机构,432797,肖春,药学院,1
425516,阮慧敏,校级直属研究机构,404481,陈利,外国语学院,3
425552,阮健,机械工程学院,443291,李胜,机械工程学院,82
425552,阮健,机械工程学院,422425,孟彬,机械工程学院,20
425552,阮健,机械工程学院,424267,裴翔,机械工程学院,41
425552,阮健,机械工程学院,414069,姜伟,校机关,5
425552,阮健,机械工程学院,432791,项祖丰,机械工程学院,2
425552,阮健,机械工程学院,441622,周晓,信息工程学院,1
425552,阮健,机械工程学院,438569,张立彬,机械工程学院,21
425552,阮健,机械工程学院,437262,俞浙青,机械工程学院,27
425552,阮健,机械工程学院,440016,赵章风,机械工程学院,1
425552,阮健,机械工程学院,437429,袁巨龙,机械工程学院,3
425552,阮健,机械工程学院,435132,杨庆华,机械工程学院,18
425552,阮健,机械工程学院,403496,陈刚,设计艺术学院,5
425552,阮健,机械工程学院,441831,朱发明,机械工程学院,11
425552,阮健,机械工程学院,408464,都明宇,机械工程学院,1
425552,阮健,机械工程学院,401348,鲍官军,机械工程学院,8
425552,阮健,机械工程学院,443199,李伟,机械工程学院,1
425552,阮健,机械工程学院,425470,任燕,人文学院,14
425552,阮健,机械工程学院,413820,贾文昂,机械工程学院,14
425552,阮健,机械工程学院,425943,沈季胜,机械工程学院,1
425552,阮健,机械工程学院,402305,柴国钟,机械工程学院,1
425552,阮健,机械工程学院,431799,王志恒,机械工程学院,1
425634,阮明烽,经贸管理学院,458212,王莉,经贸管理学院,1
425634,阮明烽,经贸管理学院,425786,佘德容,经贸管理学院,1
425649,邵芳,外国语学院,436236,应梅芳,外国语学院,3
425649,邵芳,外国语学院,433890,许慧洁,外国语学院,1
425649,邵芳,外国语学院,404758,陈明阳,外国语学院,1
425656,邵利勤,图书馆,420446,楼碧芬,机关直属单位,2
425656,邵利勤,图书馆,428817,万跃华,图书馆,2
425656,邵利勤,图书馆,414671,蒋一平,图书馆,1
425656,邵利勤,图书馆,406390,程彦霞,图书馆,1
425662,邵林,机关直属单位,441658,周欣竹,建筑工程学院,2
425662,邵林,机关直属单位,440221,郑建军,建筑工程学院,5
425662,邵林,机关直属单位,436347,於建明,校机关,2
425662,邵林,机关直属单位,436284,应四爱,建筑工程学院,1
425662,邵林,机关直属单位,431805,王志军,校机关,2
425662,邵林,机关直属单位,424298,彭国军,建筑工程学院,1
425678,邵平,校级直属研究机构,427576,孙培龙,海洋学院,69
425678,邵平,校级直属研究机构,422731,孟祥河,海洋学院,7
425678,邵平,校级直属研究机构,411651,何晋浙,海洋学院,16
425678,邵平,校级直属研究机构,437646,张安强,海洋学院,2
425678,邵平,校级直属研究机构,435006,杨开,海洋学院,2
425678,邵平,校级直属研究机构,424645,钱海丰,环境学院,1
425678,邵平,校级直属研究机构,439735,赵培城,海洋学院,1
425678,邵平,校级直属研究机构,438297,张建友,海洋学院,1
425763,邵奇可,计算机科学与技术学院、软件学院,422228,毛科技,计算机科学与技术学院、软件学院,1
425763,邵奇可,计算机科学与技术学院、软件学院,437950,张丹,信息工程学院,1
425763,邵奇可,计算机科学与技术学院、软件学院,436814,俞立,校机关,10
425763,邵奇可,计算机科学与技术学院、软件学院,423563,欧林林,信息工程学院,2
425763,邵奇可,计算机科学与技术学院、软件学院,438040,张贵军,信息工程学院,6
425763,邵奇可,计算机科学与技术学院、软件学院,437988,张端,计算机科学与技术学院、软件学院,1
425763,邵奇可,计算机科学与技术学院、软件学院,403561,陈国定,信息工程学院,4
425763,邵奇可,计算机科学与技术学院、软件学院,409331,冯远静,信息工程学院,1
425763,邵奇可,计算机科学与技术学院、软件学院,435032,杨马英,信息工程学院,1
425775,邵文,设计艺术学院,432588,武文婷,设计艺术学院,2
425775,邵文,设计艺术学院,408963,方茂青,设计艺术学院,1
425775,邵文,设计艺术学院,428452,田密蜜,设计艺术学院,2
425786,佘德容,经贸管理学院,420518,卢邦贵,经贸管理学院,2
425786,佘德容,经贸管理学院,428195,唐锋,经贸管理学院,2
425786,佘德容,经贸管理学院,458212,王莉,经贸管理学院,2
425786,佘德容,经贸管理学院,425634,阮明烽,经贸管理学院,1
425796,佘静涛,图书馆,428467,田贤忠,计算机科学与技术学院、软件学院,1
425796,佘静涛,图书馆,442297,诸葛晴怡,图书馆,4
425796,佘静涛,图书馆,431367,王醒宇,图书馆,5
425796,佘静涛,图书馆,404541,陈景明,校机关,1
425815,佘翊妮,机械工程学院,423531,宁晓斌,机械工程学院,5
425815,佘翊妮,机械工程学院,432862,谢伟东,机械工程学院,7
425815,佘翊妮,机械工程学院,429773,王磊,机械工程学院,8
425815,佘翊妮,机械工程学院,415634,李芳,马克思主义学院,2
425815,佘翊妮,机械工程学院,422425,孟彬,机械工程学院,1
425815,佘翊妮,机械工程学院,425943,沈季胜,机械工程学院,2
425825,申屠高雄,校机关,414069,姜伟,校机关,3
425825,申屠高雄,校机关,430444,王秋成,机械工程学院,1
425825,申屠高雄,校机关,442300,诸森儿,成人教育学院,1
425825,申屠高雄,校机关,424267,裴翔,机械工程学院,1
425828,沈丹,设计艺术学院,432588,武文婷,设计艺术学院,2
425828,沈丹,设计艺术学院,428452,田密蜜,设计艺术学院,3
425828,沈丹,设计艺术学院,425490,任彝,设计艺术学院,3
425828,沈丹,设计艺术学院,432117,吾宵,设计艺术学院,1
425828,沈丹,设计艺术学院,427745,孙以栋,设计艺术学院,1
425828,沈丹,设计艺术学院,408963,方茂青,设计艺术学院,1
425856,沈国斐,中旅学院,426825,宋国琴,中旅学院,1
425856,沈国斐,中旅学院,423165,倪超美,设计艺术学院,1
425856,沈国斐,中旅学院,432805,肖娟,商学院,1
425856,沈国斐,中旅学院,401428,鲍务英,商学院,3
425856,沈国斐,中旅学院,427773,孙优萍,中旅学院,2
425882,沈海民,化学工程学院,432570,武宏科,化学工程学院,27
425882,沈海民,化学工程学院,419518,刘秋平,化学工程学院,1
425882,沈海民,化学工程学院,436648,余武斌,材料科学与工程学院,6
425882,沈海民,化学工程学院,440573,郑遗凡,机关直属单位,2
425882,沈海民,化学工程学院,404617,陈立军,化学工程学院,2
425933,沈宏,机关直属单位,426080,沈绍传,化学工程学院,1
425933,沈宏,机关直属单位,417948,李育敏,化学工程学院,1
425933,沈宏,机关直属单位,407031,戴启洲,环境学院,7
425933,沈宏,机关直属单位,403743,陈建孟,校机关,7
425933,沈宏,机关直属单位,429708,王家德,环境学院,2
425943,沈季胜,机械工程学院,432862,谢伟东,机械工程学院,2
425943,沈季胜,机械工程学院,429773,王磊,机械工程学院,3
425943,沈季胜,机械工程学院,425815,佘翊妮,机械工程学院,2
425943,沈季胜,机械工程学院,423531,宁晓斌,机械工程学院,1
425943,沈季胜,机械工程学院,422425,孟彬,机械工程学院,3
425943,沈季胜,机械工程学院,425552,阮健,机械工程学院,1
425946,沈建伟,校机关,442302,竺炯林,机械工程学院,2
425946,沈建伟,校机关,419030,刘刚,校机关,1
425946,沈建伟,校机关,403687,陈海英,校区机关,2
425952,沈江南,校级直属研究机构,425516,阮慧敏,校级直属研究机构,42
425952,沈江南,校级直属研究机构,413660,计伟荣,校机关,2
425952,沈江南,校级直属研究机构,404481,陈利,外国语学院,5
425952,沈江南,校级直属研究机构,418806,林龙,海洋学院,2
425952,沈江南,校级直属研究机构,402242,曾淦宁,海洋学院,10
425952,沈江南,校级直属研究机构,441796,周勇,校级直属研究机构,3
425952,沈江南,校级直属研究机构,409216,冯杰,材料科学与工程学院,2
425952,沈江南,校级直属研究机构,452539,李娟,设计艺术学院,1
425952,沈江南,校级直属研究机构,429708,王家德,环境学院,2
425952,沈江南,校级直属研究机构,413368,计建炳,化学工程学院,1
426031,沈蕾,商学院,421524,骆建艳,商学院,4
426068,沈巧儿,体育军训部,434540,杨冬钧,体育军训部,2
426068,沈巧儿,体育军训部,407373,单颖,体育军训部,1
426076,沈瑞,经贸管理学院,422829,孟志青,经贸管理学院,13
426076,沈瑞,经贸管理学院,414539,蒋敏,经贸管理学院,12
426076,沈瑞,经贸管理学院,458212,王莉,经贸管理学院,2
426080,沈绍传,化学工程学院,435589,姚克俭,化学工程学院,44
426080,沈绍传,化学工程学院,438892,张颂红,化学工程学院,13
426080,沈绍传,化学工程学院,425933,沈宏,机关直属单位,1
426080,沈绍传,化学工程学院,417948,李育敏,化学工程学院,1
426080,沈绍传,化学工程学院,441945,朱菊香,化学工程学院,1
426080,沈绍传,化学工程学院,442327,祝铃钰,化学工程学院,1
426080,沈绍传,化学工程学院,439482,章渊昶,化学工程学院,1
426080,沈绍传,化学工程学院,437394,贠军贤,化学工程学院,15
426080,沈绍传,化学工程学院,434595,杨根生,药学院,2
426080,沈绍传,化学工程学院,423643,欧志敏,药学院,1
426080,沈绍传,化学工程学院,435012,于凤文,化学工程学院,1
426080,沈绍传,化学工程学院,434137,许轶,化学工程学院,1
426134,沈守枫,理学院,438530,张隽,理学院,38
426134,沈守枫,理学院,415153,金永阳,理学院,2
426134,沈守枫,理学院,426846,宋军全,理学院,5
426206,沈雪亮,生物工程学院,439474,章银军,生物工程学院,2
426206,沈雪亮,生物工程学院,429018,汪钊,生物工程学院,4
426206,沈雪亮,生物工程学院,431855,魏春,生物工程学院,1
